source_policy,score_panel,dimension,task,null_mse,global_model_mse,task_model_mse,relative_mse_reduction,split_p05,split_p95,fraction_splits_improved
conservative_cohort,without_glm-5.2,cognitive_load,longtutor,0.5277777777777778,0.4122052778518976,0.38549201084846296,0.06505899916821198,-0.013111358235989789,0.10855749978827815,0.92
conservative_cohort,without_glm-5.2,cognitive_load,mathdial_hard,0.4128612514029182,0.3681024580245091,0.3652883473433616,0.007913941878192145,-0.06632787480830041,0.05916399041324296,0.62
conservative_cohort,without_glm-5.2,cognitive_load,mathdial_standard,0.42306931252826774,0.3632586126552922,0.36446529146980444,-0.0033853247942180597,-0.05024649873147565,0.03279492292491891,0.5
conservative_cohort,without_glm-5.2,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.9625739498355586,0.9118470707188878,0.8966489319083741,0.01677588941448102,-0.022396033633697774,0.04227374094673436,0.77
conservative_cohort,without_glm-5.2,diagnostic_specificity,longtutor,1.1829861111111113,1.0509626487974366,0.9892074845456175,0.05898962557903376,-0.0007261675991037534,0.0951563073725041,0.94
conservative_cohort,without_glm-5.2,diagnostic_specificity,mathdial_hard,1.0721976711560046,1.0488574441732532,1.0756773004641331,-0.02501464534843494,-0.0993815708598567,0.02477582640834133,0.35
conservative_cohort,without_glm-5.2,diagnostic_specificity,mathdial_standard,0.6325380672395596,0.6357211191859734,0.6250620107153718,0.0165883064103423,-0.031578853146485064,0.05239748998402047,0.76
conservative_cohort,without_glm-5.2,elicitation,ALL_EQUAL_TASK_WEIGHT,1.4456842732884398,1.0811774293794718,1.043633135364572,0.03478981660264609,-0.003985219213557589,0.0617550981310767,0.93
conservative_cohort,without_glm-5.2,elicitation,longtutor,1.2550347222222225,0.9729143401118873,0.872673005322666,0.10318244894607696,0.03730642533794636,0.14885148648516933,0.98
conservative_cohort,without_glm-5.2,elicitation,mathdial_hard,1.6053766835016836,1.2319678478886893,1.2121388700301814,0.016540656647347073,-0.06998254259180575,0.06970498695476691,0.69
