event,replicate,comparison,gain,training_rows,unique_original_training_sources,default_minus_style_risk
affect_acknowledgement,73,default_vs_context,0.019747493764986412,1200,22,-0.014995096091693444
affect_acknowledgement,73,student_state_vs_domain,0.00851537799231869,1200,22,-0.014995096091693444
affect_acknowledgement,74,default_vs_context,0.01986128940405643,1280,20,-0.016589076935996927
affect_acknowledgement,74,student_state_vs_domain,0.00831426212841363,1280,20,-0.016589076935996927
affect_acknowledgement,75,default_vs_context,0.01933885427046378,1280,17,-0.017031583905916553
affect_acknowledgement,75,student_state_vs_domain,0.01043532391177815,1280,17,-0.017031583905916553
affect_acknowledgement,76,default_vs_context,0.01900198401892772,1200,18,-0.016203352230427764
affect_acknowledgement,76,student_state_vs_domain,0.00826302832803838,1200,18,-0.016203352230427764
affect_acknowledgement,77,default_vs_context,0.0190503668507761,1400,19,-0.015503847465984238
affect_acknowledgement,77,student_state_vs_domain,0.010387932329862348,1400,19,-0.015503847465984238
affect_acknowledgement,78,default_vs_context,0.020713681340216616,1440,20,-0.017273470843399807
affect_acknowledgement,78,student_state_vs_domain,0.009968229029915454,1440,20,-0.017273470843399807
affect_acknowledgement,79,default_vs_context,0.01926773614850283,1280,21,-0.013698009384425752
affect_acknowledgement,79,student_state_vs_domain,0.007525870406483198,1280,21,-0.013698009384425752
affect_acknowledgement,80,default_vs_context,0.02133522978783653,1400,20,-0.015504236201984878
affect_acknowledgement,80,student_state_vs_domain,0.008678050219839112,1400,20,-0.015504236201984878
affect_acknowledgement,81,default_vs_context,0.01902842724983586,1320,21,-0.014871905165003224
affect_acknowledgement,81,student_state_vs_domain,0.007699490008237719,1320,21,-0.014871905165003224
affect_acknowledgement,82,default_vs_context,0.021039899439586174,1240,17,-0.016535589478446466
affect_acknowledgement,82,student_state_vs_domain,0.006464923551725954,1240,17,-0.016535589478446466
affect_acknowledgement,83,default_vs_context,0.017873014192011677,1200,18,-0.014636238245511551
affect_acknowledgement,83,student_state_vs_domain,0.007320004406960401,1200,18,-0.014636238245511551
affect_acknowledgement,84,default_vs_context,0.01989631931149327,1360,17,-0.01715060170372995
affect_acknowledgement,84,student_state_vs_domain,0.008313271463155691,1360,17,-0.01715060170372995
affect_acknowledgement,85,default_vs_context,0.018310966413530833,1320,14,-0.01589688669284456
affect_acknowledgement,85,student_state_vs_domain,0.004838157068505294,1320,14,-0.01589688669284456
affect_acknowledgement,86,default_vs_context,0.01875012136525961,1280,19,-0.013702151320574563
affect_acknowledgement,86,student_state_vs_domain,0.00760019583143412,1280,19,-0.013702151320574563
affect_acknowledgement,87,default_vs_context,0.019741962888927544,1240,19,-0.015479369969606666
affect_acknowledgement,87,student_state_vs_domain,0.006410540636339446,1240,19,-0.015479369969606666
affect_acknowledgement,88,default_vs_context,0.020017950866640655,1240,17,-0.015232131509998886
affect_acknowledgement,88,student_state_vs_domain,0.007123317285592429,1240,17,-0.015232131509998886
affect_acknowledgement,89,default_vs_context,0.019732938525752697,1280,22,-0.015962204060812557
affect_acknowledgement,89,student_state_vs_domain,0.008289744774851199,1280,22,-0.015962204060812557
affect_acknowledgement,90,default_vs_context,0.019962070921101832,1240,18,-0.01873184114316112
affect_acknowledgement,90,student_state_vs_domain,0.009872071250545456,1240,18,-0.01873184114316112
affect_acknowledgement,91,default_vs_context,0.019016887228895996,1240,21,-0.015394295174482875
affect_acknowledgement,91,student_state_vs_domain,0.007015248211468095,1240,21,-0.015394295174482875
affect_acknowledgement,92,default_vs_context,0.01697825958610444,1280,18,-0.01320504550514201
affect_acknowledgement,92,student_state_vs_domain,0.00767620048796841,1280,18,-0.01320504550514201
affect_acknowledgement,93,default_vs_context,0.019830861380147752,1240,23,-0.018007356611475955
affect_acknowledgement,93,student_state_vs_domain,0.010100027811462964,1240,23,-0.018007356611475955
affect_acknowledgement,94,default_vs_context,0.01996762968271129,1200,21,-0.015739936662908516
affect_acknowledgement,94,student_state_vs_domain,0.007807981257855423,1200,21,-0.015739936662908516
affect_acknowledgement,95,default_vs_context,0.017879797477122816,1320,23,-0.01569831779206518
affect_acknowledgement,95,student_state_vs_domain,0.008902342584466344,1320,23,-0.01569831779206518
affect_acknowledgement,96,default_vs_context,0.01959794469216769,1280,21,-0.016790731522518143
affect_acknowledgement,96,student_state_vs_domain,0.007793682407317509,1280,21,-0.016790731522518143
affect_acknowledgement,97,default_vs_context,0.0195839325375127,1200,16,-0.016717314090739427
affect_acknowledgement,97,student_state_vs_domain,0.009320269593016739,1200,16,-0.016717314090739427
affect_acknowledgement,98,default_vs_context,0.019884751308276438,1320,23,-0.015703673139827345
affect_acknowledgement,98,student_state_vs_domain,0.007551773739841283,1320,23,-0.015703673139827345
affect_acknowledgement,99,default_vs_context,0.019711613864134586,1280,21,-0.017978717890480334
affect_acknowledgement,99,student_state_vs_domain,0.007771620954270697,1280,21,-0.017978717890480334
affect_acknowledgement,100,default_vs_context,0.017810916432834528,1280,17,-0.013913007239274328
affect_acknowledgement,100,student_state_vs_domain,0.009176472118095524,1280,17,-0.013913007239274328
affect_acknowledgement,101,default_vs_context,0.0197884222358736,1400,20,-0.016430872167137844
affect_acknowledgement,101,student_state_vs_domain,0.00937919174685306,1400,20,-0.016430872167137844
affect_acknowledgement,102,default_vs_context,0.019681133076880047,1240,18,-0.012572782091893692
affect_acknowledgement,102,student_state_vs_domain,0.006882890940705572,1240,18,-0.012572782091893692
affect_acknowledgement,103,default_vs_context,0.020382462162423787,1280,21,-0.01716474386584199
affect_acknowledgement,103,student_state_vs_domain,0.008934098919584188,1280,21,-0.01716474386584199
affect_acknowledgement,104,default_vs_context,0.02010832711828467,1320,21,-0.01726733339232775
affect_acknowledgement,104,student_state_vs_domain,0.009165801657797318,1320,21,-0.01726733339232775
affect_acknowledgement,105,default_vs_context,0.01725131376687547,1320,19,-0.015689767029001128
affect_acknowledgement,105,student_state_vs_domain,0.007741837787528266,1320,19,-0.015689767029001128
affect_acknowledgement,106,default_vs_context,0.017977585435885818,1240,21,-0.013723452321297541
affect_acknowledgement,106,student_state_vs_domain,0.005910966524012268,1240,21,-0.013723452321297541
affect_acknowledgement,107,default_vs_context,0.017667293426365,1360,22,-0.015997846017220346
affect_acknowledgement,107,student_state_vs_domain,0.009439906520882307,1360,22,-0.015997846017220346
affect_acknowledgement,108,default_vs_context,0.017455230979090852,1280,20,-0.014275023270214182
affect_acknowledgement,108,student_state_vs_domain,0.008684808216496004,1280,20,-0.014275023270214182
affect_acknowledgement,109,default_vs_context,0.017817080358454862,1200,19,-0.01344051134606869
affect_acknowledgement,109,student_state_vs_domain,0.00750028357117305,1200,19,-0.01344051134606869
affect_acknowledgement,110,default_vs_context,0.02174586854321786,1280,20,-0.016155995585361987
affect_acknowledgement,110,student_state_vs_domain,0.009128919078607356,1280,20,-0.016155995585361987
affect_acknowledgement,111,default_vs_context,0.019911357573153127,1240,20,-0.01559937495647512
affect_acknowledgement,111,student_state_vs_domain,0.007472459332237336,1240,20,-0.01559937495647512
affect_acknowledgement,112,default_vs_context,0.01808049373843526,1280,20,-0.01586221090134407
affect_acknowledgement,112,student_state_vs_domain,0.009432811734224472,1280,20,-0.01586221090134407
affect_acknowledgement,113,default_vs_context,0.01968317979131967,1280,19,-0.014293550970636393
affect_acknowledgement,113,student_state_vs_domain,0.010735948841717885,1280,19,-0.014293550970636393
affect_acknowledgement,114,default_vs_context,0.017473477693833644,1280,19,-0.013987932068255021
affect_acknowledgement,114,student_state_vs_domain,0.008600827744164763,1280,19,-0.013987932068255021
affect_acknowledgement,115,default_vs_context,0.018822752392157666,1200,18,-0.014873384229921294
affect_acknowledgement,115,student_state_vs_domain,0.008832573771036634,1200,18,-0.014873384229921294
affect_acknowledgement,116,default_vs_context,0.018002249734870635,1200,21,-0.014958568388905746
affect_acknowledgement,116,student_state_vs_domain,0.008044714138866954,1200,21,-0.014958568388905746
affect_acknowledgement,117,default_vs_context,0.020396394507249116,1280,20,-0.015546654031527718
affect_acknowledgement,117,student_state_vs_domain,0.007690360208811975,1280,20,-0.015546654031527718
affect_acknowledgement,118,default_vs_context,0.01928083800548766,1200,20,-0.0144723164601539
affect_acknowledgement,118,student_state_vs_domain,0.008667718679273767,1200,20,-0.0144723164601539
affect_acknowledgement,119,default_vs_context,0.01834150639630444,1280,17,-0.013809205869320412
affect_acknowledgement,119,student_state_vs_domain,0.0065880965590126295,1280,17,-0.013809205869320412
affect_acknowledgement,120,default_vs_context,0.01672001098411255,1240,19,-0.013404808842973931
affect_acknowledgement,120,student_state_vs_domain,0.008537673491297859,1240,19,-0.013404808842973931
affect_acknowledgement,121,default_vs_context,0.018913085789110495,1200,21,-0.014893009456766443
affect_acknowledgement,121,student_state_vs_domain,0.007501357162548766,1200,21,-0.014893009456766443
affect_acknowledgement,122,default_vs_context,0.018259031037017648,1240,18,-0.014460437873310777
affect_acknowledgement,122,student_state_vs_domain,0.009420092829457855,1240,18,-0.014460437873310777
affect_acknowledgement,123,default_vs_context,0.01969247833768012,1280,20,-0.014389381956564667
affect_acknowledgement,123,student_state_vs_domain,0.007580695793481335,1280,20,-0.014389381956564667
affect_acknowledgement,124,default_vs_context,0.017567693450171812,1240,21,-0.014113943151809222
affect_acknowledgement,124,student_state_vs_domain,0.008694385909572666,1240,21,-0.014113943151809222
affect_acknowledgement,125,default_vs_context,0.020203068705427207,1280,19,-0.015558225865236086
affect_acknowledgement,125,student_state_vs_domain,0.007755993381147769,1280,19,-0.015558225865236086
affect_acknowledgement,126,default_vs_context,0.02133207083419761,1280,18,-0.01836345604860981
affect_acknowledgement,126,student_state_vs_domain,0.009029374331959744,1280,18,-0.01836345604860981
affect_acknowledgement,127,default_vs_context,0.01817924252534142,1240,18,-0.015161660800355192
affect_acknowledgement,127,student_state_vs_domain,0.007794696255799538,1240,18,-0.015161660800355192
affect_acknowledgement,128,default_vs_context,0.015392053138449213,1280,16,-0.013600367866366425
affect_acknowledgement,128,student_state_vs_domain,0.00810946733869472,1280,16,-0.013600367866366425
affect_acknowledgement,129,default_vs_context,0.020191305066361853,1280,20,-0.012682726207924183
affect_acknowledgement,129,student_state_vs_domain,0.00739110294207454,1280,20,-0.012682726207924183
affect_acknowledgement,130,default_vs_context,0.018576370714907586,1240,21,-0.014930354989951183
affect_acknowledgement,130,student_state_vs_domain,0.007113674781100393,1240,21,-0.014930354989951183
affect_acknowledgement,131,default_vs_context,0.020547831798259947,1360,22,-0.01644634952527041
affect_acknowledgement,131,student_state_vs_domain,0.010543768301107537,1360,22,-0.01644634952527041
affect_acknowledgement,132,default_vs_context,0.019987540592568215,1240,19,-0.015017658554531466
affect_acknowledgement,132,student_state_vs_domain,0.0035673491634671817,1240,19,-0.015017658554531466
affect_acknowledgement,133,default_vs_context,0.018263850686627003,1400,19,-0.015483621785439744
affect_acknowledgement,133,student_state_vs_domain,0.008965440031417332,1400,19,-0.015483621785439744
affect_acknowledgement,134,default_vs_context,0.017029860137622616,1240,18,-0.012222561527543141
affect_acknowledgement,134,student_state_vs_domain,0.004782799583326253,1240,18,-0.012222561527543141
affect_acknowledgement,135,default_vs_context,0.017083471085766577,1280,17,-0.012984308825628676
affect_acknowledgement,135,student_state_vs_domain,0.008311386610581478,1280,17,-0.012984308825628676
affect_acknowledgement,136,default_vs_context,0.019279429867728515,1320,21,-0.015168772233687566
affect_acknowledgement,136,student_state_vs_domain,0.009247426351546406,1320,21,-0.015168772233687566
affect_acknowledgement,137,default_vs_context,0.015289169360527266,1240,19,-0.016119647458888664
affect_acknowledgement,137,student_state_vs_domain,0.009267186240024372,1240,19,-0.016119647458888664
affect_acknowledgement,138,default_vs_context,0.019128553315389984,1280,21,-0.015614220063704831
affect_acknowledgement,138,student_state_vs_domain,0.0072448759466818835,1280,21,-0.015614220063704831
affect_acknowledgement,139,default_vs_context,0.019931807318020356,1320,19,-0.015800725489333783
affect_acknowledgement,139,student_state_vs_domain,0.008834821000932885,1320,19,-0.015800725489333783
affect_acknowledgement,140,default_vs_context,0.019432693894206432,1320,19,-0.014424070986558735
affect_acknowledgement,140,student_state_vs_domain,0.005877839589967265,1320,19,-0.014424070986558735
affect_acknowledgement,141,default_vs_context,0.017055912912631477,1200,17,-0.013739486778107657
affect_acknowledgement,141,student_state_vs_domain,0.00705271541345287,1200,17,-0.013739486778107657
affect_acknowledgement,142,default_vs_context,0.020685873131382593,1240,21,-0.017545075868938775
affect_acknowledgement,142,student_state_vs_domain,0.009142908339220795,1240,21,-0.017545075868938775
affect_acknowledgement,143,default_vs_context,0.019220072072250516,1360,19,-0.016863217197553237
affect_acknowledgement,143,student_state_vs_domain,0.00858500224045683,1360,19,-0.016863217197553237
affect_acknowledgement,144,default_vs_context,0.01994724624643754,1240,18,-0.014104520092851763
affect_acknowledgement,144,student_state_vs_domain,0.00837655951243152,1240,18,-0.014104520092851763
affect_acknowledgement,145,default_vs_context,0.02056940326116602,1240,20,-0.016528901273234448
affect_acknowledgement,145,student_state_vs_domain,0.008257735638088487,1240,20,-0.016528901273234448
affect_acknowledgement,146,default_vs_context,0.018373083610286195,1200,19,-0.016671490420507973
affect_acknowledgement,146,student_state_vs_domain,0.008807881188986288,1200,19,-0.016671490420507973
affect_acknowledgement,147,default_vs_context,0.02115879031589174,1320,21,-0.014781748384937676
affect_acknowledgement,147,student_state_vs_domain,0.007124605890891811,1320,21,-0.014781748384937676
affect_acknowledgement,148,default_vs_context,0.019603157471043436,1280,20,-0.016669112301809452
affect_acknowledgement,148,student_state_vs_domain,0.01034365105161042,1280,20,-0.016669112301809452
affect_acknowledgement,149,default_vs_context,0.020969507310303115,1360,20,-0.015859222661343264
affect_acknowledgement,149,student_state_vs_domain,0.006866528180920817,1360,20,-0.015859222661343264
affect_acknowledgement,150,default_vs_context,0.01825608866945333,1280,19,-0.016176219289986193
affect_acknowledgement,150,student_state_vs_domain,0.008111917636240584,1280,19,-0.016176219289986193
affect_acknowledgement,151,default_vs_context,0.018588093111775783,1240,19,-0.016253242062610446
affect_acknowledgement,151,student_state_vs_domain,0.009793936235153428,1240,19,-0.016253242062610446
affect_acknowledgement,152,default_vs_context,0.022319472689620812,1280,20,-0.017116557253270742
affect_acknowledgement,152,student_state_vs_domain,0.0068076934620305285,1280,20,-0.017116557253270742
affect_acknowledgement,153,default_vs_context,0.019622749404343942,1240,18,-0.01505192910560127
affect_acknowledgement,153,student_state_vs_domain,0.007603077367060007,1240,18,-0.01505192910560127
affect_acknowledgement,154,default_vs_context,0.018880490365787844,1240,19,-0.016105436292729453
affect_acknowledgement,154,student_state_vs_domain,0.009783727870915748,1240,19,-0.016105436292729453
affect_acknowledgement,155,default_vs_context,0.019854628349190495,1440,16,-0.016184032367949353
affect_acknowledgement,155,student_state_vs_domain,0.0060502632861459404,1440,16,-0.016184032367949353
affect_acknowledgement,156,default_vs_context,0.018237493902978352,1320,18,-0.016075676092351388
affect_acknowledgement,156,student_state_vs_domain,0.008825497997135723,1320,18,-0.016075676092351388
affect_acknowledgement,157,default_vs_context,0.018118800115357603,1200,21,-0.013057981306511035
affect_acknowledgement,157,student_state_vs_domain,0.00813661622952691,1200,21,-0.013057981306511035
affect_acknowledgement,158,default_vs_context,0.020128335729382607,1200,18,-0.017245450751209757
affect_acknowledgement,158,student_state_vs_domain,0.009570897682713936,1200,18,-0.017245450751209757
affect_acknowledgement,159,default_vs_context,0.019822632984943134,1200,17,-0.016040358341671
affect_acknowledgement,159,student_state_vs_domain,0.008709462260733963,1200,17,-0.016040358341671
affect_acknowledgement,160,default_vs_context,0.018328985433328254,1280,21,-0.014660513318294655
affect_acknowledgement,160,student_state_vs_domain,0.008010138587431187,1280,21,-0.014660513318294655
affect_acknowledgement,161,default_vs_context,0.01960031351792857,1320,21,-0.01603299235316641
affect_acknowledgement,161,student_state_vs_domain,0.006916450000573282,1320,21,-0.01603299235316641
affect_acknowledgement,162,default_vs_context,0.017853385945060668,1240,18,-0.01338154812694492
affect_acknowledgement,162,student_state_vs_domain,0.008209070235154048,1240,18,-0.01338154812694492
affect_acknowledgement,163,default_vs_context,0.017582684871142923,1200,22,-0.015098644232652919
affect_acknowledgement,163,student_state_vs_domain,0.00844731060608675,1200,22,-0.015098644232652919
affect_acknowledgement,164,default_vs_context,0.01912292098429244,1200,21,-0.016172497139179787
affect_acknowledgement,164,student_state_vs_domain,0.011134980354393142,1200,21,-0.016172497139179787
affect_acknowledgement,165,default_vs_context,0.020893037199990083,1240,20,-0.016740776486714626
affect_acknowledgement,165,student_state_vs_domain,0.010140243843179936,1240,20,-0.016740776486714626
affect_acknowledgement,166,default_vs_context,0.016673567928699062,1320,17,-0.015560925553803756
affect_acknowledgement,166,student_state_vs_domain,0.008975733576554984,1320,17,-0.015560925553803756
affect_acknowledgement,167,default_vs_context,0.018494062211536877,1320,20,-0.013385681335632449
affect_acknowledgement,167,student_state_vs_domain,0.007199512569074307,1320,20,-0.013385681335632449
affect_acknowledgement,168,default_vs_context,0.018751712940777265,1320,23,-0.015837180552129293
affect_acknowledgement,168,student_state_vs_domain,0.007604405716908513,1320,23,-0.015837180552129293
affect_acknowledgement,169,default_vs_context,0.01666404961307688,1280,19,-0.013444631030200493
affect_acknowledgement,169,student_state_vs_domain,0.007375064922826913,1280,19,-0.013444631030200493
affect_acknowledgement,170,default_vs_context,0.020138574022508654,1280,19,-0.015371040459137841
affect_acknowledgement,170,student_state_vs_domain,0.0075127309297205735,1280,19,-0.015371040459137841
affect_acknowledgement,171,default_vs_context,0.020985137396600934,1200,18,-0.018454418489932428
affect_acknowledgement,171,student_state_vs_domain,0.01017615879328393,1200,18,-0.018454418489932428
affect_acknowledgement,172,default_vs_context,0.020383803960895258,1280,16,-0.015514979668068946
affect_acknowledgement,172,student_state_vs_domain,0.008337411001874157,1280,16,-0.015514979668068946
affect_acknowledgement,173,default_vs_context,0.019716847657471087,1360,19,-0.015957888620681676
affect_acknowledgement,173,student_state_vs_domain,0.007773472914334056,1360,19,-0.015957888620681676
affect_acknowledgement,174,default_vs_context,0.0200182949407976,1320,18,-0.01696039943956107
affect_acknowledgement,174,student_state_vs_domain,0.0062912335406790365,1320,18,-0.01696039943956107
affect_acknowledgement,175,default_vs_context,0.018149659557158332,1200,16,-0.012620369292059286
affect_acknowledgement,175,student_state_vs_domain,0.008107099975960264,1200,16,-0.012620369292059286
affect_acknowledgement,176,default_vs_context,0.018762112210078064,1240,17,-0.016799518273879682
affect_acknowledgement,176,student_state_vs_domain,0.007326362446313711,1240,17,-0.016799518273879682
affect_acknowledgement,177,default_vs_context,0.017071110539255863,1240,18,-0.014698153685983234
affect_acknowledgement,177,student_state_vs_domain,0.010133440892039991,1240,18,-0.014698153685983234
affect_acknowledgement,178,default_vs_context,0.016893913448321862,1320,20,-0.014244379664802853
affect_acknowledgement,178,student_state_vs_domain,0.007802142049634503,1320,20,-0.014244379664802853
affect_acknowledgement,179,default_vs_context,0.018370000630170774,1240,21,-0.01665480207056705
affect_acknowledgement,179,student_state_vs_domain,0.00892347609040467,1240,21,-0.01665480207056705
affect_acknowledgement,180,default_vs_context,0.018465177351143697,1320,20,-0.015248036044200802
affect_acknowledgement,180,student_state_vs_domain,0.008326919251007175,1320,20,-0.015248036044200802
affect_acknowledgement,181,default_vs_context,0.019788264658771204,1240,19,-0.013739729594772737
affect_acknowledgement,181,student_state_vs_domain,0.00967498638000891,1240,19,-0.013739729594772737
affect_acknowledgement,182,default_vs_context,0.01737324520316824,1280,18,-0.012909592578796425
affect_acknowledgement,182,student_state_vs_domain,0.0061994121392762724,1280,18,-0.012909592578796425
affect_acknowledgement,183,default_vs_context,0.016203927892852688,1320,18,-0.012440324368680311
affect_acknowledgement,183,student_state_vs_domain,0.008123348149812748,1320,18,-0.012440324368680311
affect_acknowledgement,184,default_vs_context,0.01974123425323282,1240,19,-0.016492702357195188
affect_acknowledgement,184,student_state_vs_domain,0.008283967683406918,1240,19,-0.016492702357195188
affect_acknowledgement,185,default_vs_context,0.018744918539114974,1200,19,-0.013558167989152492
affect_acknowledgement,185,student_state_vs_domain,0.007682668530509029,1200,19,-0.013558167989152492
affect_acknowledgement,186,default_vs_context,0.019312032629527576,1200,21,-0.017006511847651617
affect_acknowledgement,186,student_state_vs_domain,0.008367071425650019,1200,21,-0.017006511847651617
affect_acknowledgement,187,default_vs_context,0.020849906614670233,1200,18,-0.017032596397343808
affect_acknowledgement,187,student_state_vs_domain,0.008293376001372949,1200,18,-0.017032596397343808
affect_acknowledgement,188,default_vs_context,0.017776676552448356,1360,18,-0.016482823678144964
affect_acknowledgement,188,student_state_vs_domain,0.009498314325629698,1360,18,-0.016482823678144964
affect_acknowledgement,189,default_vs_context,0.01761406984770894,1320,17,-0.014121428861459673
affect_acknowledgement,189,student_state_vs_domain,0.006338179952473655,1320,17,-0.014121428861459673
affect_acknowledgement,190,default_vs_context,0.01842661344989399,1280,18,-0.01596287026384438
affect_acknowledgement,190,student_state_vs_domain,0.01082230554774824,1280,18,-0.01596287026384438
affect_acknowledgement,191,default_vs_context,0.02086213525847469,1280,19,-0.015145296155860744
affect_acknowledgement,191,student_state_vs_domain,0.010086422021220037,1280,19,-0.015145296155860744
affect_acknowledgement,192,default_vs_context,0.02037647137395379,1200,18,-0.01623518107668942
affect_acknowledgement,192,student_state_vs_domain,0.007317657020867979,1200,18,-0.01623518107668942
affect_acknowledgement,193,default_vs_context,0.017492272445230078,1320,21,-0.013681773468845082
affect_acknowledgement,193,student_state_vs_domain,0.007680357911077962,1320,21,-0.013681773468845082
affect_acknowledgement,194,default_vs_context,0.018157427420673944,1200,21,-0.0142970011262257
affect_acknowledgement,194,student_state_vs_domain,0.009070015321916286,1200,21,-0.0142970011262257
affect_acknowledgement,195,default_vs_context,0.01835996353487243,1200,19,-0.015619422609516681
affect_acknowledgement,195,student_state_vs_domain,0.009570778800528645,1200,19,-0.015619422609516681
affect_acknowledgement,196,default_vs_context,0.018157587393598185,1280,19,-0.012748075647010054
affect_acknowledgement,196,student_state_vs_domain,0.00925863258374443,1280,19,-0.012748075647010054
affect_acknowledgement,197,default_vs_context,0.019242423283458432,1280,20,-0.01579508217044573
affect_acknowledgement,197,student_state_vs_domain,0.00906195168914703,1280,20,-0.01579508217044573
affect_acknowledgement,198,default_vs_context,0.01725014918547771,1320,22,-0.01492244134519033
affect_acknowledgement,198,student_state_vs_domain,0.009639903580776626,1320,22,-0.01492244134519033
affect_acknowledgement,199,default_vs_context,0.020368465753320242,1280,19,-0.016370128028220077
affect_acknowledgement,199,student_state_vs_domain,0.008426991685873297,1280,19,-0.016370128028220077
